candidate,dataset,family,route,primary,questions,ndcg_at_10,recall_at_10,mrr_at_10,full_qrel_coverage_at_10,p95_ms,double_build_seconds,knowledge_bytes,agent_execution_seconds,native_trial_seconds,generation,profile
g0-neural-record,architecture,entity-graph,traversal,False,40,0.8030291944690846,0.9291666666666666,0.8091666666666667,0.85,2989.8786680005287,202.81157432200052,318372177,667.353324,709.425877,0,neural-record
g0-neural-record,astro,ensemble,fast,False,40,0.8261885669345291,0.8875,0.9145833333333334,0.725,3691.3587489998463,287.7994335459989,145852635,573.601558,616.460797,0,neural-record
g0-neural-record,astro,ensemble,quality,True,40,0.8245515371800917,0.8875,0.90625,0.725,4210.704014998555,287.7994335459989,145852635,573.601558,616.460797,0,neural-record
g0-neural-record,astro,ensemble,robust,False,40,0.8333545047679802,0.8875,0.9145833333333334,0.725,2759.032872001626,287.7994335459989,145852635,573.601558,616.460797,0,neural-record
g0-neural-record,architecture,embeddings,hybrid,True,40,0.7708433851860573,0.9354166666666666,0.7881944444444444,0.8,597.3088339997048,29.78729756100074,38304143,94.076497,137.512328,0,neural-record
g0-neural-record,architecture,embeddings,lexical,False,40,0.7213464747415359,0.9291666666666666,0.715654761904762,0.825,445.0329009996494,29.78729756100074,38304143,94.076497,137.512328,0,neural-record
g0-neural-record,architecture,embeddings,vector,False,40,0.7573070003305074,0.9125,0.7765277777777777,0.775,668.0612489999476,29.78729756100074,38304143,94.076497,137.512328,0,neural-record
g0-neural-record,architecture,turso,lexical-sql,True,40,0.5840043018567261,0.8625,0.5272023809523809,0.725,348.734229000911,11.328811225999743,76846321,23.563372,69.215913,0,neural-record
g0-neural-record,enterprise,classical,association,False,40,0.4721490812236234,0.45863095238095236,0.5625,0.375,45.63917599989509,62.88683089400001,8014930,69.126053,109.519272,0,neural-record
g0-neural-record,enterprise,classical,bm25,False,40,0.5893268014207212,0.6456349206349207,0.6059027777777778,0.55,41.71918100109906,62.88683089400001,8014930,69.126053,109.519272,0,neural-record
g0-neural-record,enterprise,classical,fusion,True,40,0.43423767296046306,0.4246031746031746,0.5625,0.325,45.92294900066918,62.88683089400001,8014930,69.126053,109.519272,0,neural-record
g0-neural-record,enterprise,classical,topic,False,40,0.4667744513587383,0.4622023809523809,0.55,0.375,44.69075899942254,62.88683089400001,8014930,69.126053,109.519272,0,neural-record
g0-neural-record,data-science,adaptive,adaptive,True,40,0.9178174181007902,0.9916666666666666,0.9322916666666666,0.975,2649.521856999854,245.0034423140005,266252926,354.776776,396.83109,0,neural-record
g0-neural-record,astro,legacy,lexical,True,40,0.6051893734409577,0.7541666666666667,0.6446527777777777,0.575,2.8277689998503774,16.836051185000542,8773595,17.848694,60.429166,0,neural-record
g0-neural-record,data-science,entity-graph,entity,False,40,0.8082232181770198,0.9666666666666666,0.7966666666666666,0.9,7681.212493000203,468.61629949300004,676957164,1616.711362,1658.993658,0,neural-record
g0-neural-record,data-science,entity-graph,fusion,True,40,0.8579062471314278,0.975,0.86875,0.925,7766.539889998967,468.61629949300004,676957164,1616.711362,1658.993658,0,neural-record
g0-neural-record,data-science,entity-graph,lexical,False,40,0.9030992238880928,0.9916666666666666,0.8875,0.975,7450.80258499911,468.61629949300004,676957164,1616.711362,1658.993658,0,neural-record
g0-neural-record,data-science,entity-graph,traversal,False,40,0.5120233581543807,0.7958333333333333,0.43548611111111113,0.725,7313.86345700048,468.61629949300004,676957164,1616.711362,1658.993658,0,neural-record
g0-neural-record,astro,embeddings,hybrid,True,40,0.7434446547499104,0.9104166666666667,0.73625,0.75,244.33678799869085,64.38287009399937,13779764,88.872618,131.252057,0,neural-record
g0-neural-record,astro,embeddings,lexical,False,40,0.8595317947189383,0.8875,0.9541666666666666,0.725,84.24454600026365,64.38287009399937,13779764,88.872618,131.252057,0,neural-record
g0-neural-record,astro,embeddings,vector,False,40,0.5064517991429629,0.6770833333333333,0.5192261904761905,0.475,166.950906999773,64.38287009399937,13779764,88.872618,131.252057,0,neural-record
g0-neural-record,data-science,legacy,lexical,True,40,0.8321588233274824,0.95,0.8175000000000001,0.9,0.4325049994804431,8.14746323700092,52554726,10.429049,52.307882,0,neural-record
g0-neural-record,astro,adaptive,adaptive,True,40,0.8333545047679802,0.8875,0.9145833333333334,0.725,2741.0243679987616,49.15527302299961,34362290,114.748397,156.918027,0,neural-record
g0-neural-record,enterprise,graphify,search,True,40,0.13626228624863054,0.17371031746031745,0.20423611111111112,0.1,138.01140200121154,140.9089142999983,14940327,145.009592,185.092089,0,neural-record
g0-neural-record,astro,entity-graph,entity,False,40,0.6801418974632101,0.8729166666666666,0.6886011904761904,0.725,1082.8642759988725,90.96866306099946,114816438,256.509871,296.875719,0,neural-record
g0-neural-record,astro,entity-graph,fusion,True,40,0.6947023065501792,0.8229166666666666,0.7670833333333333,0.65,1199.3760260011186,90.96866306099946,114816438,256.509871,296.875719,0,neural-record
g0-neural-record,astro,entity-graph,lexical,False,40,0.726198653452655,0.825,0.8204166666666668,0.6,1109.8369989995263,90.96866306099946,114816438,256.509871,296.875719,0,neural-record
g0-neural-record,astro,entity-graph,traversal,False,40,0.32300205166298396,0.5041666666666667,0.303125,0.35,1086.7533999989973,90.96866306099946,114816438,256.509871,296.875719,0,neural-record
g0-neural-record,enterprise,adaptive,adaptive,True,40,0.5033603261131847,0.5899801587301587,0.5747222222222221,0.475,1427.7581709993683,65.08101885399992,8016106,100.650627,142.428414,0,neural-record
g0-neural-record,data-science,graphify,search,True,40,0.5440998456059355,0.5395833333333333,0.625,0.475,328.7414139995235,37.90763480900023,74673183,53.436763,96.02925,0,neural-record
g0-neural-record,astro,turso,lexical-sql,True,40,0.47813551023378115,0.6666666666666667,0.4916964285714286,0.475,144.79608200053917,20.41794824000135,32612315,24.694919,66.285635,0,neural-record
g0-neural-record,enterprise,ensemble,fast,False,40,0.5232169354564508,0.5899801587301587,0.5906944444444444,0.475,1560.584109998672,310.59910039399983,22719373,432.224838,474.748661,0,neural-record
g0-neural-record,enterprise,ensemble,quality,True,40,0.5560667237718679,0.5899801587301587,0.6035714285714285,0.475,1784.6971420003683,310.59910039399983,22719373,432.224838,474.748661,0,neural-record
g0-neural-record,enterprise,ensemble,robust,False,40,0.5033603261131847,0.5899801587301587,0.5747222222222221,0.475,1590.844067000944,310.59910039399983,22719373,432.224838,474.748661,0,neural-record
g0-neural-record,data-science,ensemble,fast,False,40,0.9443798652334638,0.9916666666666666,0.9675,0.975,10205.320107001171,1399.0124789630008,917220248,2336.752438,2380.114805,0,neural-record
g0-neural-record,data-science,ensemble,quality,True,40,0.9286505509911679,0.9916666666666666,0.9410714285714287,0.975,13592.505638000148,1399.0124789630008,917220248,2336.752438,2380.114805,0,neural-record
g0-neural-record,data-science,ensemble,robust,False,40,0.9178174181007902,0.9916666666666666,0.9322916666666666,0.975,2499.8588079997717,1399.0124789630008,917220248,2336.752438,2380.114805,0,neural-record
g0-neural-record,astro,classical,association,False,40,0.833714038207259,0.8875,0.9145833333333334,0.725,79.10292000087793,51.38789665200056,34361114,66.877784,137.202836,0,neural-record
g0-neural-record,astro,classical,bm25,False,40,0.8312722975904278,0.8875,0.9208333333333334,0.725,62.07569700018212,51.38789665200056,34361114,66.877784,137.202836,0,neural-record
g0-neural-record,astro,classical,fusion,True,40,0.8333545047679802,0.8875,0.9145833333333334,0.725,89.67047199985245,51.38789665200056,34361114,66.877784,137.202836,0,neural-record
g0-neural-record,astro,classical,topic,False,40,0.8321779745083969,0.8875,0.9145833333333334,0.725,84.83004099980462,51.38789665200056,34361114,66.877784,137.202836,0,neural-record
g0-neural-record,architecture,adaptive,adaptive,True,40,0.8560699230171966,0.9520833333333334,0.905,0.875,2094.722988000285,151.28346645199963,152558593,234.814592,292.541889,0,neural-record
g0-quarter-expansion,astro,graphify,search,True,40,0.5779156769160976,0.7729166666666667,0.5792261904761904,0.6,151.1958049995883,39.17230209399895,17785739,45.396834,90.950982,0,quarter-expansion
g0-quarter-expansion,enterprise,legacy,lexical,True,40,0.5749695375722894,0.6192460317460318,0.5986111111111111,0.525,4.708880000180216,39.67527189900102,4933955,40.652368,83.168189,0,quarter-expansion
g0-quarter-expansion,architecture,graphify,search,True,40,0.5775650846510725,0.5958333333333333,0.6875,0.425,102.75205799916876,16.838379577000524,32608496,21.95726,69.339697,0,quarter-expansion
g0-quarter-expansion,data-science,turso,lexical-sql,True,40,0.4016212910774567,0.74375,0.3178769841269841,0.65,484.3577989995538,24.310606205001022,158821350,42.435938,87.503053,0,quarter-expansion
g0-quarter-expansion,enterprise,turso,lexical-sql,True,40,0.40319114502840775,0.49871031746031746,0.40854166666666664,0.4,40.653572001247085,41.1415590609995,23927107,43.100855,87.766668,0,quarter-expansion
g0-quarter-expansion,architecture,classical,association,False,40,0.9172305397819717,0.9729166666666667,0.95,0.925,926.7276979990129,151.6092392390001,172206008,305.084792,350.536636,0,quarter-expansion
g0-quarter-expansion,architecture,classical,bm25,False,40,0.8417873692522331,0.8375,0.95,0.65,992.9444980007247,151.6092392390001,172206008,305.084792,350.536636,0,quarter-expansion
g0-quarter-expansion,architecture,classical,fusion,True,40,0.9172305397819717,0.9729166666666667,0.95,0.925,959.8505680005474,151.6092392390001,172206008,305.084792,350.536636,0,quarter-expansion
g0-quarter-expansion,architecture,classical,topic,False,40,0.9172305397819717,0.9729166666666667,0.95,0.925,833.4182880007575,151.6092392390001,172206008,305.084792,350.536636,0,quarter-expansion
g0-quarter-expansion,enterprise,entity-graph,entity,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,65.68568700095057,68.07395143599933,13856388,77.751643,125.071529,0,quarter-expansion
g0-quarter-expansion,enterprise,entity-graph,fusion,True,40,0.4673466879301481,0.5803571428571429,0.47333333333333333,0.5,80.93073099917092,68.07395143599933,13856388,77.751643,125.071529,0,quarter-expansion
g0-quarter-expansion,enterprise,entity-graph,lexical,False,40,0.5940418860485238,0.6373015873015873,0.6077777777777778,0.55,76.69896900006279,68.07395143599933,13856388,77.751643,125.071529,0,quarter-expansion
g0-quarter-expansion,enterprise,entity-graph,traversal,False,40,0.43274149507640913,0.5032738095238095,0.4604166666666667,0.375,69.19672100048047,68.07395143599933,13856388,77.751643,125.071529,0,quarter-expansion
g0-quarter-expansion,architecture,ensemble,fast,False,40,0.8608022690572019,0.9520833333333334,0.90625,0.875,4737.181791000694,693.5590608040002,458363805,1153.730821,1197.095929,0,quarter-expansion
g0-quarter-expansion,architecture,ensemble,quality,True,40,0.8495246082105335,0.9520833333333334,0.8794047619047619,0.875,11204.952886999308,693.5590608040002,458363805,1153.730821,1197.095929,0,quarter-expansion
g0-quarter-expansion,architecture,ensemble,robust,False,40,0.8518232889631128,0.9520833333333334,0.891904761904762,0.875,1716.4584980000654,693.5590608040002,458363805,1153.730821,1197.095929,0,quarter-expansion
g0-quarter-expansion,data-science,embeddings,hybrid,True,40,0.60043749109768,0.8895833333333334,0.5200297619047619,0.8,1167.3525999995036,27.02303389699955,79076656,103.443664,149.260485,0,quarter-expansion
g0-quarter-expansion,data-science,embeddings,lexical,False,40,0.6323564091118224,0.8333333333333334,0.5818749999999999,0.75,878.4816249990399,27.02303389699955,79076656,103.443664,149.260485,0,quarter-expansion
g0-quarter-expansion,data-science,embeddings,vector,False,40,0.3938300811301899,0.7041666666666667,0.29134920634920636,0.675,2.297908000400639,27.02303389699955,79076656,103.443664,149.260485,0,quarter-expansion
g0-quarter-expansion,data-science,classical,association,False,40,0.8053872497363544,0.7854166666666667,0.9125,0.7,876.5639329994883,288.62784847700095,266251753,467.001476,511.448744,0,quarter-expansion
g0-quarter-expansion,data-science,classical,bm25,False,40,0.9308126691707017,0.9833333333333334,0.940625,0.95,933.9614729997265,288.62784847700095,266251753,467.001476,511.448744,0,quarter-expansion
g0-quarter-expansion,data-science,classical,fusion,True,40,0.8053872497363544,0.7854166666666667,0.9125,0.7,974.4878609999432,288.62784847700095,266251753,467.001476,511.448744,0,quarter-expansion
g0-quarter-expansion,data-science,classical,topic,False,40,0.8053872497363544,0.7854166666666667,0.9125,0.7,894.8320090003108,288.62784847700095,266251753,467.001476,511.448744,0,quarter-expansion
g0-quarter-expansion,enterprise,embeddings,hybrid,True,40,0.516406878690786,0.5991071428571428,0.541875,0.5,47.6462079986959,68.20171618299901,7169691,72.902178,123.418083,0,quarter-expansion
g0-quarter-expansion,enterprise,embeddings,lexical,False,40,0.5906691808155105,0.6185515873015872,0.615,0.5,10.697529000026407,68.20171618299901,7169691,72.902178,123.418083,0,quarter-expansion
g0-quarter-expansion,enterprise,embeddings,vector,False,40,0.32558215828649456,0.36924603174603177,0.3771825396825397,0.25,36.13255200070853,68.20171618299901,7169691,72.902178,123.418083,0,quarter-expansion
g0-quarter-expansion,architecture,legacy,lexical,True,40,0.8154736310803241,0.95,0.80625,0.9,0.19102800069958903,5.263087252998957,25449713,6.763346,48.277843,0,quarter-expansion
g0-quarter-expansion,architecture,entity-graph,entity,False,40,0.8175814821278008,0.9354166666666666,0.8114880952380952,0.825,3360.437400000592,224.78283313199972,318372177,743.022761,791.584006,0,quarter-expansion
g0-quarter-expansion,architecture,entity-graph,fusion,True,40,0.8350413379424438,0.975,0.8133333333333332,0.925,5589.319685999726,224.78283313199972,318372177,743.022761,791.584006,0,quarter-expansion
g0-quarter-expansion,architecture,entity-graph,lexical,False,40,0.8898418537701088,0.9833333333333334,0.8925000000000001,0.95,5744.782108999061,224.78283313199972,318372177,743.022761,791.584006,0,quarter-expansion
g0-quarter-expansion,architecture,entity-graph,traversal,False,40,0.8030291944690846,0.9291666666666666,0.8091666666666667,0.85,3178.7767650002934,224.78283313199972,318372177,743.022761,791.584006,0,quarter-expansion
g0-quarter-expansion,astro,ensemble,fast,False,40,0.8089612475383469,0.8875,0.8854166666666666,0.725,3865.8150820010633,282.9135784730006,145084337,633.517006,681.355673,0,quarter-expansion
g0-quarter-expansion,astro,ensemble,quality,True,40,0.8128033717563061,0.8875,0.8875,0.725,5624.865982999836,282.9135784730006,145084337,633.517006,681.355673,0,quarter-expansion
g0-quarter-expansion,astro,ensemble,robust,False,40,0.8326584600131275,0.8875,0.9208333333333334,0.725,4399.25083900016,282.9135784730006,145084337,633.517006,681.355673,0,quarter-expansion
g0-quarter-expansion,architecture,embeddings,hybrid,True,40,0.7237714735653961,0.9208333333333334,0.7154464285714286,0.8,685.2128750015254,18.22700621199874,38303852,65.306053,118.070884,0,quarter-expansion
g0-quarter-expansion,architecture,embeddings,lexical,False,40,0.7213464747415359,0.9291666666666666,0.715654761904762,0.825,623.78138099848,18.22700621199874,38303852,65.306053,118.070884,0,quarter-expansion
g0-quarter-expansion,architecture,embeddings,vector,False,40,0.6555841935573563,0.84375,0.6598809523809523,0.65,1.8733130000327947,18.22700621199874,38303852,65.306053,118.070884,0,quarter-expansion
g0-quarter-expansion,architecture,turso,lexical-sql,True,40,0.5840043018567261,0.8625,0.5272023809523809,0.725,416.32649900020624,14.985673510998822,76846321,28.268632,74.25603,0,quarter-expansion
g0-quarter-expansion,enterprise,classical,association,False,40,0.4772435834225347,0.45863095238095236,0.575,0.375,43.58373799914261,61.25194185500004,8014933,67.223556,110.903527,0,quarter-expansion
g0-quarter-expansion,enterprise,classical,bm25,False,40,0.5893268014207212,0.6456349206349207,0.6059027777777778,0.55,40.472216001944616,61.25194185500004,8014933,67.223556,110.903527,0,quarter-expansion
g0-quarter-expansion,enterprise,classical,fusion,True,40,0.4434644291211766,0.4246031746031746,0.575,0.325,41.794447999564,61.25194185500004,8014933,67.223556,110.903527,0,quarter-expansion
g0-quarter-expansion,enterprise,classical,topic,False,40,0.48110404197809953,0.4622023809523809,0.575,0.375,43.01411999767879,61.25194185500004,8014933,67.223556,110.903527,0,quarter-expansion
g0-quarter-expansion,data-science,adaptive,adaptive,True,40,0.9141270327970533,0.9833333333333334,0.9322916666666666,0.95,6150.569452998752,297.389852065,266252929,431.726759,475.160202,0,quarter-expansion
g0-quarter-expansion,astro,legacy,lexical,True,40,0.6051893734409577,0.7541666666666667,0.6446527777777777,0.575,2.760975999990478,21.406003740001324,8773595,22.581746,68.931843,0,quarter-expansion
g0-quarter-expansion,data-science,entity-graph,entity,False,40,0.8082232181770198,0.9666666666666666,0.7966666666666666,0.9,7879.055119999975,557.877441339002,676957164,1680.274486,1739.569999,0,quarter-expansion
g0-quarter-expansion,data-science,entity-graph,fusion,True,40,0.8579062471314278,0.975,0.86875,0.925,7060.490713000036,557.877441339002,676957164,1680.274486,1739.569999,0,quarter-expansion
g0-quarter-expansion,data-science,entity-graph,lexical,False,40,0.9030992238880928,0.9916666666666666,0.8875,0.975,8496.250793999934,557.877441339002,676957164,1680.274486,1739.569999,0,quarter-expansion
g0-quarter-expansion,data-science,entity-graph,traversal,False,40,0.5120233581543807,0.7958333333333333,0.43548611111111113,0.725,7293.329719999747,557.877441339002,676957164,1680.274486,1739.569999,0,quarter-expansion
g0-quarter-expansion,astro,embeddings,hybrid,True,40,0.7851983317054789,0.8583333333333334,0.8554166666666667,0.7,109.10674899787409,27.279641163000633,13011524,36.468598,83.869396,0,quarter-expansion
g0-quarter-expansion,astro,embeddings,lexical,False,40,0.8595317947189383,0.8875,0.9541666666666666,0.725,83.82122200055164,27.279641163000633,13011524,36.468598,83.869396,0,quarter-expansion
g0-quarter-expansion,astro,embeddings,vector,False,40,0.5334457484471828,0.6875,0.551875,0.55,19.17948099799105,27.279641163000633,13011524,36.468598,83.869396,0,quarter-expansion
g0-quarter-expansion,data-science,legacy,lexical,True,40,0.8321588233274824,0.95,0.8175000000000001,0.9,0.3726959985215217,10.703111701001035,52554726,13.084074,67.742179,0,quarter-expansion
g0-quarter-expansion,astro,adaptive,adaptive,True,40,0.8326584600131275,0.8875,0.9208333333333334,0.725,2647.6770769986615,51.033690647000185,34362293,116.833461,162.686085,0,quarter-expansion
g0-quarter-expansion,enterprise,graphify,search,True,40,0.13626228624863054,0.17371031746031745,0.20423611111111112,0.1,142.96992500021588,160.85445223600254,14940327,165.361669,210.333819,0,quarter-expansion
g0-quarter-expansion,astro,entity-graph,entity,False,40,0.6801418974632101,0.8729166666666666,0.6886011904761904,0.725,1101.8843230012862,97.16377033499884,114816438,264.49291,308.034115,0,quarter-expansion
g0-quarter-expansion,astro,entity-graph,fusion,True,40,0.6947023065501792,0.8229166666666666,0.7670833333333333,0.65,1171.0862170002656,97.16377033499884,114816438,264.49291,308.034115,0,quarter-expansion
g0-quarter-expansion,astro,entity-graph,lexical,False,40,0.726198653452655,0.825,0.8204166666666668,0.6,1072.4584339986905,97.16377033499884,114816438,264.49291,308.034115,0,quarter-expansion
g0-quarter-expansion,astro,entity-graph,traversal,False,40,0.32300205166298396,0.5041666666666667,0.303125,0.35,1138.7874479987659,97.16377033499884,114816438,264.49291,308.034115,0,quarter-expansion
g0-quarter-expansion,enterprise,adaptive,adaptive,True,40,0.5056922738907149,0.5649801587301587,0.585515873015873,0.45,1328.0168710007274,61.25402910400226,8016109,94.77108,135.273107,0,quarter-expansion
g0-quarter-expansion,data-science,graphify,search,True,40,0.5440998456059355,0.5395833333333333,0.625,0.475,365.32005799745093,38.6237323259993,74673183,54.473163,96.998985,0,quarter-expansion
g0-quarter-expansion,astro,turso,lexical-sql,True,40,0.47813551023378115,0.6666666666666667,0.4916964285714286,0.475,142.8513139981078,20.391970025000774,32612315,24.709958,69.511326,0,quarter-expansion
g0-quarter-expansion,enterprise,ensemble,fast,False,40,0.515119339220484,0.5649801587301587,0.5873214285714285,0.45,1533.0706340027973,262.7751403880029,19997419,372.248254,419.908748,0,quarter-expansion
g0-quarter-expansion,enterprise,ensemble,quality,True,40,0.5401874564475949,0.5649801587301587,0.5944444444444444,0.45,1490.6879859991022,262.7751403880029,19997419,372.248254,419.908748,0,quarter-expansion
g0-quarter-expansion,enterprise,ensemble,robust,False,40,0.5056922738907149,0.5649801587301587,0.585515873015873,0.45,1544.9629530012317,262.7751403880029,19997419,372.248254,419.908748,0,quarter-expansion
g0-quarter-expansion,data-science,ensemble,fast,False,40,0.9307253012666685,0.9833333333333334,0.9550000000000001,0.95,9021.129791999556,1433.304368115998,917220105,2265.22868,2307.549893,0,quarter-expansion
g0-quarter-expansion,data-science,ensemble,quality,True,40,0.9242781847515715,0.9833333333333334,0.9410714285714287,0.95,10205.019279001135,1433.304368115998,917220105,2265.22868,2307.549893,0,quarter-expansion
g0-quarter-expansion,data-science,ensemble,robust,False,40,0.9141270327970533,0.9833333333333334,0.9322916666666666,0.95,2270.1284979993943,1433.304368115998,917220105,2265.22868,2307.549893,0,quarter-expansion
g0-quarter-expansion,astro,classical,association,False,40,0.8326584600131275,0.8875,0.9208333333333334,0.725,80.15504200011492,50.59273445300278,34361117,67.363956,111.750385,0,quarter-expansion
g0-quarter-expansion,astro,classical,bm25,False,40,0.8312722975904278,0.8875,0.9208333333333334,0.725,81.0155590006616,50.59273445300278,34361117,67.363956,111.750385,0,quarter-expansion
g0-quarter-expansion,astro,classical,fusion,True,40,0.8326584600131275,0.8875,0.9208333333333334,0.725,82.32972100086045,50.59273445300278,34361117,67.363956,111.750385,0,quarter-expansion
g0-quarter-expansion,astro,classical,topic,False,40,0.8329268153370929,0.8875,0.9208333333333334,0.725,98.5303199995542,50.59273445300278,34361117,67.363956,111.750385,0,quarter-expansion
g0-quarter-expansion,architecture,adaptive,adaptive,True,40,0.8518232889631128,0.9520833333333334,0.891904761904762,0.875,1684.8847469991597,148.66984451200187,152558596,212.141316,257.398255,0,quarter-expansion
g0-bm25-low-b,astro,graphify,search,True,40,0.5779156769160976,0.7729166666666667,0.5792261904761904,0.6,139.87230799830286,35.27490778900028,17785739,40.568275,83.118811,0,bm25-low-b
g0-bm25-low-b,enterprise,legacy,lexical,True,40,0.5749695375722894,0.6192460317460318,0.5986111111111111,0.525,3.2289650007442106,35.183502943997155,4933955,36.046585,75.853051,0,bm25-low-b
g0-bm25-low-b,architecture,graphify,search,True,40,0.5775650846510725,0.5958333333333333,0.6875,0.425,96.0545079979056,15.563547839999956,32608496,20.386716,63.541544,0,bm25-low-b
g0-bm25-low-b,data-science,turso,lexical-sql,True,40,0.4016212910774567,0.74375,0.3178769841269841,0.65,460.87396800066927,20.43107944499934,158821350,37.539778,80.876614,0,bm25-low-b
g0-bm25-low-b,enterprise,turso,lexical-sql,True,40,0.40319114502840775,0.49871031746031746,0.40854166666666664,0.4,40.62381199764786,39.44298590499966,23927107,41.405409,82.752426,0,bm25-low-b
g0-bm25-low-b,architecture,classical,association,False,40,0.8993183581083086,0.9645833333333333,0.9333333333333333,0.9,689.4033369972021,134.66635060399858,172206005,256.268926,298.211179,0,bm25-low-b
g0-bm25-low-b,architecture,classical,bm25,False,40,0.801131654429249,0.8020833333333334,0.9145833333333334,0.575,696.87506199989,134.66635060399858,172206005,256.268926,298.211179,0,bm25-low-b
g0-bm25-low-b,architecture,classical,fusion,True,40,0.8982687155213783,0.9645833333333333,0.9291666666666666,0.9,676.4246099992306,134.66635060399858,172206005,256.268926,298.211179,0,bm25-low-b
g0-bm25-low-b,architecture,classical,topic,False,40,0.8990500027843431,0.9645833333333333,0.9333333333333333,0.9,703.4638299992366,134.66635060399858,172206005,256.268926,298.211179,0,bm25-low-b
g0-bm25-low-b,enterprise,entity-graph,entity,False,40,0.4525282790837736,0.5657738095238095,0.46673611111111113,0.45,49.59872799736331,60.698194730997784,13856388,67.804784,107.876717,0,bm25-low-b
g0-bm25-low-b,enterprise,entity-graph,fusion,True,40,0.47275963568195856,0.5831349206349207,0.47506944444444443,0.5,48.0675050021091,60.698194730997784,13856388,67.804784,107.876717,0,bm25-low-b
g0-bm25-low-b,enterprise,entity-graph,lexical,False,40,0.5832760502661439,0.6373015873015873,0.590625,0.55,50.5249609996099,60.698194730997784,13856388,67.804784,107.876717,0,bm25-low-b
g0-bm25-low-b,enterprise,entity-graph,traversal,False,40,0.43274149507640913,0.5032738095238095,0.4604166666666667,0.375,50.23767199963913,60.698194730997784,13856388,67.804784,107.876717,0,bm25-low-b
g0-bm25-low-b,architecture,ensemble,fast,False,40,0.8675705198381509,0.9604166666666666,0.9091666666666667,0.9,4295.77877599877,584.6651695800028,458363799,1015.200491,1059.375237,0,bm25-low-b
g0-bm25-low-b,architecture,ensemble,quality,True,40,0.8519681577190859,0.9604166666666666,0.8800000000000001,0.9,5732.614002998162,584.6651695800028,458363799,1015.200491,1059.375237,0,bm25-low-b
g0-bm25-low-b,architecture,ensemble,robust,False,40,0.8579850860692957,0.9604166666666666,0.905,0.9,1903.6153079978249,584.6651695800028,458363799,1015.200491,1059.375237,0,bm25-low-b
g0-bm25-low-b,data-science,embeddings,hybrid,True,40,0.60043749109768,0.8895833333333334,0.5200297619047619,0.8,808.8331580001977,20.933874258000287,79076656,84.065574,125.417212,0,bm25-low-b
g0-bm25-low-b,data-science,embeddings,lexical,False,40,0.6323564091118224,0.8333333333333334,0.5818749999999999,0.75,778.3501960002468,20.933874258000287,79076656,84.065574,125.417212,0,bm25-low-b
g0-bm25-low-b,data-science,embeddings,vector,False,40,0.3938300811301899,0.7041666666666667,0.29134920634920636,0.675,1.990036998904543,20.933874258000287,79076656,84.065574,125.417212,0,bm25-low-b
g0-bm25-low-b,data-science,classical,association,False,40,0.8053872497363544,0.7854166666666667,0.9125,0.7,855.9179490002862,241.31077206999908,266251750,404.214027,446.411039,0,bm25-low-b
g0-bm25-low-b,data-science,classical,bm25,False,40,0.9332908981748316,0.9833333333333334,0.9402777777777779,0.95,895.8026279979094,241.31077206999908,266251750,404.214027,446.411039,0,bm25-low-b
g0-bm25-low-b,data-science,classical,fusion,True,40,0.8053872497363544,0.7854166666666667,0.9125,0.7,997.3382749994926,241.31077206999908,266251750,404.214027,446.411039,0,bm25-low-b
g0-bm25-low-b,data-science,classical,topic,False,40,0.8053872497363544,0.7854166666666667,0.9125,0.7,834.5249679987319,241.31077206999908,266251750,404.214027,446.411039,0,bm25-low-b
g0-bm25-low-b,enterprise,embeddings,hybrid,True,40,0.516406878690786,0.5991071428571428,0.541875,0.5,48.407790000055684,64.36799687200255,7169691,69.031416,110.843866,0,bm25-low-b
g0-bm25-low-b,enterprise,embeddings,lexical,False,40,0.5906691808155105,0.6185515873015872,0.615,0.5,10.0840330014762,64.36799687200255,7169691,69.031416,110.843866,0,bm25-low-b
g0-bm25-low-b,enterprise,embeddings,vector,False,40,0.32558215828649456,0.36924603174603177,0.3771825396825397,0.25,35.73117199994158,64.36799687200255,7169691,69.031416,110.843866,0,bm25-low-b
g0-bm25-low-b,architecture,legacy,lexical,True,40,0.8154736310803241,0.95,0.80625,0.9,0.39299700074479915,5.370358152002154,25449713,6.890945,49.452661,0,bm25-low-b
g0-bm25-low-b,architecture,entity-graph,entity,False,40,0.8175814821278008,0.9354166666666666,0.8114880952380952,0.825,3782.933779999439,226.15939968300154,318372177,748.118983,790.434411,0,bm25-low-b
g0-bm25-low-b,architecture,entity-graph,fusion,True,40,0.8342284796895436,0.975,0.8125,0.925,3553.1784090017027,226.15939968300154,318372177,748.118983,790.434411,0,bm25-low-b
g0-bm25-low-b,architecture,entity-graph,lexical,False,40,0.8793103338381147,0.9770833333333334,0.885,0.95,3706.8682730023284,226.15939968300154,318372177,748.118983,790.434411,0,bm25-low-b
g0-bm25-low-b,architecture,entity-graph,traversal,False,40,0.8030291944690846,0.9291666666666666,0.8091666666666667,0.85,3296.4000579995627,226.15939968300154,318372177,748.118983,790.434411,0,bm25-low-b
g0-bm25-low-b,astro,ensemble,fast,False,40,0.7793218639293157,0.8708333333333333,0.8548611111111111,0.725,4340.731111999048,283.54304685600073,145084331,607.870777,651.623969,0,bm25-low-b
